date,open,high,low,close,volume,Name
2014-11-13,222.18,224.15,221.715,221.97,665390,EQIX
2014-11-14,221.27,222.25,220.81,222.09,476981,EQIX
2014-11-17,222.83,224.3,220.84,224.27,419853,EQIX
2014-11-18,223.77,226.74,223.04,225.11,440857,EQIX
2014-11-19,223.88,226.29,222.18,225.68,323925,EQIX
2014-11-20,223.82,224.81,221.23,222.57,529381,EQIX
2014-11-21,225.35,225.91,221.47,223.68,469736,EQIX
2014-11-24,223.74,224.57,221.19,224.5,538058,EQIX
2014-11-25,224.95,226.62,224.0001,226.53,527924,EQIX
2014-11-26,226.0,226.85,224.65,226.46,403359,EQIX
2014-11-28,227.0,229.16,223.8201,227.17,284322,EQIX
2014-12-01,227.15,227.22,224.0,224.18,438379,EQIX
2014-12-02,224.09,225.62,222.68,225.41,406831,EQIX
2014-12-03,225.69,228.35,224.61,227.87,327109,EQIX
2014-12-04,228.47,230.56,226.22,230.44,425469,EQIX
2014-12-05,231.0,232.23,229.94,231.68,564388,EQIX
2014-12-08,230.6,231.46,227.09,229.01,376065,EQIX
2014-12-09,225.93,231.14,225.04,229.86,664203,EQIX
2014-12-10,229.85,231.39,228.23,229.73,922434,EQIX
2014-12-11,231.13,233.82,230.21,232.25,653658,EQIX
2014-12-12,229.66,232.36,225.7636,226.33,1008897,EQIX
2014-12-15,227.25,229.91,220.24,221.86,1163730,EQIX
2014-12-16,220.34,223.22,217.68,220.02,682735,EQIX
2014-12-17,220.0,224.94,218.47,224.67,457355,EQIX
2014-12-18,229.01,231.22,227.18,228.2,1052673,EQIX
2014-12-19,227.82,234.98,226.57,234.1,1006071,EQIX
2014-12-22,234.81,235.84,232.655,233.6,462726,EQIX
2014-12-23,235.47,235.47,231.83,231.98,305772,EQIX
2014-12-24,233.23,234.28,232.0,233.16,153333,EQIX
2014-12-26,234.37,235.375,232.22,232.76,324901,EQIX
2014-12-29,232.71,233.54,229.7,229.98,291877,EQIX
2014-12-30,229.49,231.25,227.97,229.68,279348,EQIX
2014-12-31,229.6,230.0,225.76,226.73,350998,EQIX
2015-01-02,228.51,229.56,224.28,226.65,383808,EQIX
2015-01-05,226.14,227.37,224.26,224.32,553587,EQIX
2015-01-06,224.19,226.415,219.25,219.43,826602,EQIX
2015-01-07,220.72,221.545,219.11,220.15,482276,EQIX
2015-01-08,221.95,224.99,219.9,222.78,554358,EQIX
2015-01-09,222.23,223.2,216.73,216.89,716686,EQIX
2015-01-12,216.89,219.164,215.0,216.88,816395,EQIX
2015-01-13,218.95,220.54,215.23,217.25,733209,EQIX
2015-01-14,215.55,219.31,214.55,218.88,712046,EQIX
2015-01-15,218.74,220.175,217.54,218.21,678261,EQIX
2015-01-16,218.22,220.97,217.09,220.24,966676,EQIX
2015-01-20,221.39,223.05,219.47,222.4,391286,EQIX
2015-01-21,222.59,224.587,220.29,223.42,497319,EQIX
2015-01-22,224.01,229.8093,222.05,229.15,694820,EQIX
2015-01-23,229.88,231.32,228.15,230.6,916796,EQIX
2015-01-26,233.6,233.6,226.97,229.41,385511,EQIX
2015-01-27,226.06,229.404,221.59,221.9,486596,EQIX
2015-01-28,222.8,223.148,215.08,217.1,804750,EQIX
2015-01-29,216.83,222.54,216.61,221.92,432096,EQIX
2015-01-30,219.09,220.97,216.53,216.86,389585,EQIX
2015-02-02,218.05,219.98,213.89,218.0,680997,EQIX
2015-02-03,219.68,223.72,218.5,223.595,556209,EQIX
2015-02-04,221.43,224.25,221.3901,222.12,421332,EQIX
2015-02-05,223.51,226.235,220.12,225.8,486450,EQIX
2015-02-06,226.95,226.95,218.33,219.43,440601,EQIX
2015-02-09,218.04,219.27,214.49,217.3,704219,EQIX
2015-02-10,219.32,222.21,217.25,219.82,425466,EQIX
2015-02-11,221.35,222.49,219.63,221.07,481263,EQIX
2015-02-12,223.69,228.95,222.7,227.735,539579,EQIX
2015-02-13,228.93,229.02,227.38,227.7,387888,EQIX
2015-02-17,226.39,227.69,224.16,225.18,498666,EQIX
2015-02-18,222.77,229.48,222.47,228.91,723332,EQIX
2015-02-19,227.9,230.71,224.535,229.41,639119,EQIX
2015-02-20,225.86,238.81,220.84,235.38,1637540,EQIX
2015-02-23,234.24,235.49,230.69,232.96,839412,EQIX
2015-02-24,232.19,233.375,230.4,232.17,690688,EQIX
2015-02-25,232.38,233.55,227.79,228.39,502247,EQIX
2015-02-26,228.38,228.9,225.55,226.4,329526,EQIX
2015-02-27,227.89,227.89,223.65,224.175,479430,EQIX
2015-03-02,224.93,226.62,221.23,223.64,723647,EQIX
2015-03-03,224.0,224.686,219.295,221.12,619344,EQIX
2015-03-04,219.74,225.28,219.74,223.83,805284,EQIX
2015-03-05,223.8,235.27,223.37,234.3,1314099,EQIX
2015-03-06,232.72,238.71,230.12,235.52,1320744,EQIX
2015-03-09,234.56,235.19,230.16,231.25,704240,EQIX
2015-03-10,229.43,230.01,225.95,227.65,501373,EQIX
2015-03-11,228.24,228.8,225.93,227.02,549350,EQIX
2015-03-12,227.81,232.9,226.332,231.49,640200,EQIX
2015-03-13,230.59,232.44,227.91,230.49,717128,EQIX
2015-03-16,232.53,237.81,232.52,236.14,957355,EQIX
2015-03-17,234.72,236.865,233.32,234.26,430531,EQIX
2015-03-18,233.33,236.78,230.66,236.51,711746,EQIX
2015-03-19,234.62,236.975,234.158,235.9,699917,EQIX
2015-03-20,237.94,244.97,237.12,238.95,13250959,EQIX
2015-03-23,239.26,239.99,235.8,238.65,791857,EQIX
2015-03-24,237.46,238.6,231.25,231.34,646404,EQIX
2015-03-25,231.35,232.09,227.69,228.86,628386,EQIX
2015-03-26,226.31,228.92,225.02,227.86,555634,EQIX
2015-03-27,226.57,230.6,226.57,229.725,518078,EQIX
2015-03-30,230.82,234.52,229.31,234.22,647072,EQIX
2015-03-31,232.74,236.54,231.4601,232.85,913240,EQIX
2015-04-01,233.31,233.95,230.61,233.59,611292,EQIX
2015-04-02,233.29,236.71,230.96,235.6,470712,EQIX
2015-04-06,233.33,236.54,231.9201,235.15,306989,EQIX
2015-04-07,235.61,237.2,234.18,234.29,301786,EQIX
2015-04-08,235.11,239.67,233.72,239.09,637696,EQIX
2015-04-09,238.96,240.3,238.66,240.06,440093,EQIX
2015-04-10,240.06,241.24,236.48,239.65,524697,EQIX
2015-04-13,239.76,242.32,239.46,239.77,625277,EQIX
2015-04-14,239.28,242.03,237.65,241.49,503662,EQIX
2015-04-15,242.33,242.95,241.03,241.19,509905,EQIX
2015-04-16,240.11,242.96,240.11,241.56,569440,EQIX
2015-04-17,238.26,240.83,233.19,236.14,860036,EQIX
2015-04-20,238.0,240.61,236.9608,239.87,508787,EQIX
2015-04-21,240.59,244.98,239.6301,243.78,779701,EQIX
2015-04-22,244.88,245.5,242.88,244.78,596020,EQIX
2015-04-23,244.01,248.3,242.49,246.925,587708,EQIX
2015-04-24,246.65,247.6925,245.3001,246.065,504680,EQIX
2015-04-27,244.99,246.41,243.32,244.85,800748,EQIX
2015-04-28,244.16,247.83,243.73,246.38,731080,EQIX
2015-04-29,244.45,246.98,242.77,244.8,716222,EQIX
2015-04-30,255.25,262.0,249.7,255.93,1743423,EQIX
2015-05-01,258.93,260.0,256.24,258.88,1149774,EQIX
2015-05-04,260.3,260.3,257.8,259.13,1009045,EQIX
2015-05-05,258.24,259.86,257.17,257.18,978144,EQIX
2015-05-06,258.81,259.47,256.04,258.28,805838,EQIX
2015-05-07,265.25,270.46,261.21,262.0,1534227,EQIX
2015-05-08,264.09,269.89,262.09,267.93,862457,EQIX
2015-05-11,268.28,269.798,263.25,263.42,601891,EQIX
2015-05-12,261.05,261.688,258.265,259.3,945290,EQIX
2015-05-13,259.61,261.56,256.9,259.68,612100,EQIX
2015-05-14,260.67,262.055,258.13,261.41,409018,EQIX
2015-05-15,261.62,261.62,259.585,260.4,386289,EQIX
2015-05-18,260.49,264.11,259.16,262.29,327054,EQIX
2015-05-19,261.97,263.98,260.98,263.68,377754,EQIX
2015-05-20,269.91,270.15,266.19,269.9,1201491,EQIX
2015-05-21,266.88,268.75,263.21,268.22,2051936,EQIX
2015-05-22,266.74,268.13,265.57,268.0,645092,EQIX
2015-05-26,265.03,267.35,263.54,266.77,578307,EQIX
2015-05-27,267.7,270.04,265.045,270.01,390160,EQIX
2015-05-28,269.69,270.515,267.71,269.19,590692,EQIX
2015-05-29,268.03,269.36,265.645,268.07,1129408,EQIX
2015-06-01,274.13,274.13,267.95,270.15,557547,EQIX
2015-06-02,266.68,269.96,265.84,268.95,1008624,EQIX
2015-06-03,268.32,268.95,265.64,266.14,882563,EQIX
2015-06-04,264.57,266.49,262.3,263.06,917185,EQIX
2015-06-05,263.04,265.0035,261.89,263.05,656270,EQIX
2015-06-08,263.61,264.81,261.37,261.45,402305,EQIX
2015-06-09,260.85,262.82,257.0,257.81,514367,EQIX
2015-06-10,258.46,262.18,257.63,260.37,482799,EQIX
2015-06-11,261.01,262.51,260.68,260.93,314006,EQIX
2015-06-12,259.92,261.81,259.07,260.72,458968,EQIX
2015-06-15,258.1,260.65,255.76,255.86,555905,EQIX
2015-06-16,252.8,257.79,252.62,255.7,817605,EQIX
2015-06-17,257.95,258.22,255.69,257.12,794974,EQIX
2015-06-18,257.73,261.86,256.09,261.35,1183564,EQIX
2015-06-19,261.34,263.19,260.04,262.79,2106422,EQIX
2015-06-22,264.07,264.984,259.66,260.04,449040,EQIX
2015-06-23,259.9,261.03,258.55,259.26,525472,EQIX
2015-06-24,259.01,260.09,254.91,256.11,451629,EQIX
2015-06-25,255.9,257.48,255.26,256.59,517368,EQIX
2015-06-26,256.53,258.89,254.81,258.87,774986,EQIX
2015-06-29,256.66,257.0,249.985,250.33,800913,EQIX
2015-06-30,251.59,255.17,249.96,254.0,699560,EQIX
2015-07-01,255.54,256.15,253.14,255.64,466348,EQIX
2015-07-02,256.14,257.21,253.81,255.34,349549,EQIX
2015-07-06,253.14,256.21,251.45,255.51,544012,EQIX
2015-07-07,255.51,258.82,253.0,257.5,817543,EQIX
2015-07-08,257.0,259.62,256.17,256.35,520483,EQIX
2015-07-09,258.64,260.2,255.95,256.68,518358,EQIX
2015-07-10,260.04,261.66,257.83,258.78,544934,EQIX
2015-07-13,260.18,262.52,258.85,259.94,435262,EQIX
2015-07-14,260.1,262.47,259.39,261.07,361471,EQIX
2015-07-15,261.1,263.39,258.75,259.8,379244,EQIX
2015-07-16,261.46,263.67,260.02,262.12,484203,EQIX
2015-07-17,261.67,263.87,260.05,263.5,438615,EQIX
2015-07-20,263.94,270.555,263.07,270.24,679243,EQIX
2015-07-21,270.24,272.32,268.64,268.84,475207,EQIX
2015-07-22,268.55,271.59,267.665,269.55,461701,EQIX
2015-07-23,269.32,273.05,267.72,269.39,539076,EQIX
2015-07-24,268.3,276.12,267.38,276.06,653414,EQIX
2015-07-27,274.85,277.54,271.35,276.64,748819,EQIX
2015-07-28,278.94,281.36,275.52,279.2,993575,EQIX
2015-07-29,278.97,280.5,276.87,279.22,714226,EQIX
2015-07-30,281.4,288.12,280.06,282.58,821594,EQIX
2015-07-31,283.67,284.15,278.68,278.91,524564,EQIX
2015-08-03,279.77,284.27,277.69,282.89,642697,EQIX
2015-08-04,281.99,284.26,279.55,280.04,419905,EQIX
2015-08-05,281.59,283.61,279.43,280.45,478089,EQIX
2015-08-06,281.04,281.05,274.66,280.0,520781,EQIX
2015-08-07,279.97,280.74,273.02,280.39,310037,EQIX
2015-08-10,282.89,283.44,278.0,280.09,997348,EQIX
2015-08-11,278.43,282.49,276.97,279.43,551265,EQIX
2015-08-12,277.44,281.58,275.23,280.35,697394,EQIX
2015-08-13,283.97,284.26,278.84,282.23,539318,EQIX
2015-08-14,285.11,287.78,281.89,284.4,980085,EQIX
2015-08-17,282.83,284.57,281.0901,284.51,404862,EQIX
2015-08-18,284.44,287.75,283.47,287.42,405528,EQIX
2015-08-19,286.13,288.5,283.975,285.59,494226,EQIX
2015-08-20,284.22,284.65,279.92,279.96,568724,EQIX
2015-08-21,277.16,279.79,271.31,271.31,1271921,EQIX
2015-08-24,260.0,267.09,251.0001,255.53,1310879,EQIX
2015-08-25,260.31,263.6689,250.86,251.11,1294221,EQIX
2015-08-26,257.02,261.81,252.03,260.8,1076962,EQIX
2015-08-27,262.09,268.18,261.52,266.14,704691,EQIX
2015-08-28,264.71,270.0,264.49,268.78,588573,EQIX
2015-08-31,267.52,270.1,265.0,269.77,4911617,EQIX
2015-09-01,265.09,266.77,260.43,262.87,1298238,EQIX
2015-09-02,264.99,269.98,263.62,269.95,1049085,EQIX
2015-09-03,269.51,275.18,269.4072,274.44,1005966,EQIX
2015-09-04,272.82,273.23,268.07,269.88,824716,EQIX
2015-09-08,271.22,279.75,270.26,279.28,850037,EQIX
2015-09-09,282.36,283.72,280.51,281.0,884540,EQIX
2015-09-10,279.72,287.91,279.12,285.14,1220461,EQIX
2015-09-11,284.57,289.62,283.16,289.62,1095955,EQIX
2015-09-14,289.87,291.62,287.15,289.7,1071365,EQIX
2015-09-15,290.75,291.71,288.32,290.05,784945,EQIX
2015-09-16,289.51,291.16,286.4047,290.57,675088,EQIX
2015-09-17,290.64,294.49,288.475,290.07,899212,EQIX
2015-09-18,285.89,294.46,283.29,285.51,1469814,EQIX
2015-09-21,287.52,292.46,286.21,292.02,596630,EQIX
2015-09-22,285.8,289.87,285.8,288.45,622431,EQIX
2015-09-23,287.45,289.81,284.58,288.89,527511,EQIX
2015-09-24,287.71,289.83,279.06,279.67,841463,EQIX
2015-09-25,284.17,285.44,277.6,279.3,1019780,EQIX
2015-09-28,279.0,284.61,269.67,270.49,959844,EQIX
2015-09-29,271.5,271.5,268.12,268.98,1202817,EQIX
2015-09-30,270.45,273.89,269.13,273.4,802066,EQIX
2015-10-01,274.86,276.74,271.7,276.46,828069,EQIX
2015-10-02,271.98,279.67,270.0,279.58,536229,EQIX
2015-10-05,281.25,285.0,279.9,283.44,636564,EQIX
2015-10-06,272.96,278.0,270.07,271.55,744164,EQIX
2015-10-07,273.46,273.48,263.2,265.41,1032679,EQIX
2015-10-08,265.13,267.675,262.6,267.34,766569,EQIX
2015-10-09,267.09,270.61,265.58,269.88,749025,EQIX
2015-10-12,269.41,273.284,269.41,272.56,510251,EQIX
2015-10-13,270.93,273.4,269.33,271.7,555013,EQIX
2015-10-14,271.08,275.75,269.728,274.7,723960,EQIX
2015-10-15,275.45,280.4,270.0001,280.1,755412,EQIX
2015-10-16,281.2,286.56,276.27,286.3,569873,EQIX
2015-10-19,284.97,291.27,283.96,290.71,840089,EQIX
2015-10-20,290.88,293.9,289.75,293.36,646836,EQIX
2015-10-21,294.73,296.69,291.89,292.28,818292,EQIX
2015-10-22,292.59,296.39,292.33,294.62,1297263,EQIX
2015-10-23,297.58,297.58,292.0,294.84,974045,EQIX
2015-10-26,295.27,301.77,294.28,301.2,894360,EQIX
2015-10-27,300.08,300.74,295.45,296.09,846641,EQIX
2015-10-28,296.8,297.85,290.3701,294.59,1290815,EQIX
2015-10-29,291.31,301.68,285.74,292.91,1198431,EQIX
2015-10-30,293.62,298.36,291.0,296.68,690584,EQIX
2015-11-02,297.77,304.73,297.33,303.58,679809,EQIX
2015-11-03,302.69,303.57,297.41,299.31,609100,EQIX
2015-11-04,299.34,302.32,292.92,295.99,622530,EQIX
2015-11-05,295.61,297.09,291.25,295.8,485787,EQIX
2015-11-06,295.42,298.0,287.0,290.37,853895,EQIX
2015-11-09,291.01,293.935,287.13,292.4,869783,EQIX
2015-11-10,292.38,297.7,290.56,297.54,789724,EQIX
2015-11-11,299.8,301.55,296.02,296.92,589534,EQIX
2015-11-12,296.22,298.16,294.62,294.74,432510,EQIX
2015-11-13,294.68,296.0,290.13,291.07,659344,EQIX
2015-11-16,290.09,295.54,290.0,295.39,531453,EQIX
2015-11-17,293.24,302.755,291.98,299.07,877076,EQIX
2015-11-18,298.96,298.96,287.51,293.09,1114150,EQIX
2015-11-19,287.75,288.5,282.8,286.11,2297324,EQIX
2015-11-20,286.89,298.6,286.3,298.6,1885552,EQIX
2015-11-23,297.76,300.8,295.04,297.73,640594,EQIX
2015-11-24,296.69,298.17,293.13,293.21,599475,EQIX
2015-11-25,293.83,296.51,292.135,295.13,357249,EQIX
2015-11-27,295.01,298.33,293.6,297.75,226677,EQIX
2015-11-30,297.75,298.98,292.74,296.5,679457,EQIX
2015-12-01,297.7,300.81,296.5,300.63,489981,EQIX
2015-12-02,300.77,303.14,299.25,299.66,518827,EQIX
2015-12-03,298.37,300.0,293.9,295.22,683768,EQIX
2015-12-04,296.22,301.755,291.9494,301.2,838661,EQIX
2015-12-07,302.41,302.41,296.6,297.58,538173,EQIX
2015-12-08,295.52,301.1,295.145,298.1,690194,EQIX
2015-12-09,297.69,300.65,295.37,298.24,671925,EQIX
2015-12-10,297.84,299.34,293.94,295.65,700104,EQIX
2015-12-11,292.59,295.24,287.3,289.94,809724,EQIX
2015-12-14,290.79,298.69,290.23,293.55,1173554,EQIX
2015-12-15,294.67,295.17,289.92,290.02,1006395,EQIX
2015-12-16,290.88,296.57,290.12,295.49,1140923,EQIX
2015-12-17,296.21,297.34,292.435,293.41,682001,EQIX
2015-12-18,292.2,294.79,289.35,289.35,2004952,EQIX
2015-12-21,291.07,296.13,289.22,295.74,881677,EQIX
2015-12-22,295.99,298.53,292.6,296.93,583558,EQIX
2015-12-23,297.93,297.93,292.85,297.35,542880,EQIX
2015-12-24,296.99,298.45,295.912,297.19,206660,EQIX
2015-12-28,296.56,301.55,295.29,300.91,338413,EQIX
2015-12-29,305.0,305.0,301.95,304.98,416390,EQIX
2015-12-30,303.44,304.825,302.2,302.69,320997,EQIX
2015-12-31,302.49,304.37,299.597,302.4,404825,EQIX
2016-01-04,299.75,300.6,293.25,296.08,879636,EQIX
2016-01-05,297.98,304.53,294.165,303.41,1440339,EQIX
2016-01-06,299.64,310.28,298.88,309.13,1147466,EQIX
2016-01-07,304.73,306.7,302.25,303.29,1151912,EQIX
2016-01-08,304.6,312.29,304.32,309.79,1463330,EQIX
2016-01-11,311.74,318.36,309.36,312.88,1605921,EQIX
2016-01-12,314.76,316.0,309.83,314.92,860584,EQIX
2016-01-13,314.24,316.2,304.69,305.58,1222889,EQIX
2016-01-14,306.07,315.5,297.2877,310.99,3697919,EQIX
2016-01-15,305.01,309.97,299.8,303.19,1256273,EQIX
2016-01-19,308.5,308.94,289.72,295.11,1831562,EQIX
2016-01-20,290.84,297.25,281.85,294.36,1383640,EQIX
2016-01-21,294.29,295.35,287.31,289.78,860683,EQIX
2016-01-22,293.7,298.55,291.36,297.05,1268777,EQIX
2016-01-25,296.26,306.31,295.78,299.93,1369679,EQIX
2016-01-26,304.18,305.99,299.875,303.64,1045178,EQIX
2016-01-27,304.24,307.96,297.02,299.57,1089627,EQIX
2016-01-28,301.25,309.96,295.51,300.22,1032436,EQIX
2016-01-29,301.33,310.83,300.01,310.57,1145292,EQIX
2016-02-01,310.05,315.81,308.88,311.44,812171,EQIX
2016-02-02,307.93,313.87,307.26,312.59,1013484,EQIX
2016-02-03,313.5,314.875,304.34,309.54,1268060,EQIX
2016-02-04,312.17,314.08,305.36,308.45,1032945,EQIX
2016-02-05,306.91,307.34,288.11,288.44,1390322,EQIX
2016-02-08,285.88,286.0,261.81,268.84,1850272,EQIX
2016-02-09,268.69,269.99,255.45,265.05,2096993,EQIX
2016-02-10,268.05,278.28,266.29,273.34,1498106,EQIX
2016-02-11,265.4,279.29,265.4,275.05,978637,EQIX
2016-02-12,279.54,285.17,276.56,284.88,1081554,EQIX
2016-02-16,285.82,291.6789,284.44,291.3,1304615,EQIX
2016-02-17,291.3,296.43,285.95,290.65,1320140,EQIX
2016-02-18,288.02,293.67,286.95,290.31,1178341,EQIX
2016-02-19,287.9,304.13,284.76,299.37,2164379,EQIX
2016-02-22,302.17,304.83,298.17,299.83,941409,EQIX
2016-02-23,298.85,299.9,290.62,292.06,969912,EQIX
2016-02-24,290.59,296.61,287.69,295.01,1078448,EQIX
2016-02-25,296.23,307.62,296.23,307.49,999768,EQIX
2016-02-26,306.49,315.06,303.66,306.77,897731,EQIX
2016-02-29,305.31,308.77,302.9501,303.69,1017152,EQIX
2016-03-01,306.24,308.57,303.02,308.4,1334962,EQIX
2016-03-02,307.71,308.0,299.3,304.01,1016256,EQIX
2016-03-03,302.78,310.81,301.7,310.59,1113135,EQIX
2016-03-04,310.59,311.44,303.5,309.72,1009112,EQIX
2016-03-07,305.89,308.02,294.05,297.73,1080213,EQIX
2016-03-08,295.84,303.72,295.3701,298.75,872489,EQIX
2016-03-09,299.92,303.7,299.29,301.26,675148,EQIX
2016-03-10,303.46,307.595,301.3,306.71,811407,EQIX
2016-03-11,310.0,319.36,308.66,318.0,983607,EQIX
2016-03-14,313.77,315.67,309.37,314.02,836849,EQIX
2016-03-15,311.26,315.61,311.26,312.47,850764,EQIX
2016-03-16,310.28,318.32,310.28,316.76,671316,EQIX
2016-03-17,316.59,321.45,315.07,316.98,1008878,EQIX
2016-03-18,317.5,318.29,314.2,315.76,1049166,EQIX
2016-03-21,314.76,319.0,311.95,317.39,619912,EQIX
2016-03-22,315.65,320.445,315.31,319.04,529078,EQIX
2016-03-23,319.31,320.49,317.72,319.36,456945,EQIX
2016-03-24,317.96,323.0,317.8,320.75,548031,EQIX
2016-03-28,321.7,324.97,320.69,323.77,389662,EQIX
2016-03-29,322.77,329.41,322.77,329.34,515300,EQIX
2016-03-30,330.29,331.67,327.79,328.11,534659,EQIX
2016-03-31,327.54,331.8,326.96,330.71,819299,EQIX
2016-04-01,328.31,332.2,327.7101,329.94,499880,EQIX
2016-04-04,331.95,334.18,330.34,333.11,515202,EQIX
2016-04-05,330.0,333.21,328.24,328.64,427935,EQIX
2016-04-06,328.01,329.695,326.158,327.41,735872,EQIX
2016-04-07,325.6,326.95,323.12,325.81,573568,EQIX
2016-04-08,328.72,329.72,322.92,325.99,554756,EQIX
2016-04-11,327.96,328.0,323.46,323.99,609213,EQIX
2016-04-12,326.2,326.2,321.21,322.13,663013,EQIX
2016-04-13,322.4,322.4,318.41,321.55,519969,EQIX
2016-04-14,320.78,322.19,318.6,320.75,357191,EQIX
2016-04-15,320.5,325.32,319.64,324.1,480384,EQIX
2016-04-18,323.01,326.01,322.23,325.59,303694,EQIX
2016-04-19,327.21,327.88,321.68,324.86,318692,EQIX
2016-04-20,325.07,326.96,322.34,325.11,464180,EQIX
2016-04-21,324.23,329.32,318.07,319.89,695541,EQIX
2016-04-22,320.14,322.92,316.3,322.01,395266,EQIX
2016-04-25,321.54,326.85,320.16,326.82,373665,EQIX
2016-04-26,326.57,333.45,325.565,330.11,652994,EQIX
2016-04-27,330.05,334.57,326.25,331.82,623978,EQIX
2016-04-28,330.77,334.62,327.19,328.24,472117,EQIX
2016-04-29,327.17,331.84,324.685,330.35,465495,EQIX
2016-05-02,331.1,333.854,329.5,333.62,394960,EQIX
2016-05-03,332.45,333.49,328.26,332.89,625683,EQIX
2016-05-04,330.82,337.12,330.015,334.83,1049764,EQIX
2016-05-05,334.26,336.91,326.95,330.89,1011560,EQIX
2016-05-06,328.81,337.79,326.56,336.96,820231,EQIX
2016-05-09,336.9,343.47,335.535,341.04,529042,EQIX
2016-05-10,341.93,342.975,339.5601,341.11,435294,EQIX
2016-05-11,341.57,343.38,337.78,340.68,584318,EQIX
2016-05-12,342.6,346.98,338.83,346.21,491779,EQIX
2016-05-13,346.2,347.63,343.18,344.37,354102,EQIX
2016-05-16,344.91,348.75,343.51,348.6,414108,EQIX
2016-05-17,345.0,348.3,341.45,342.32,462933,EQIX
2016-05-18,342.03,344.85,336.6,342.05,550839,EQIX
2016-05-19,338.98,345.48,338.98,343.05,610502,EQIX
2016-05-20,344.28,346.41,340.06,345.0,535366,EQIX
2016-05-23,343.34,345.86,341.4,344.66,332685,EQIX
2016-05-24,345.65,355.23,344.68,354.73,1005354,EQIX
2016-05-25,356.74,359.12,353.44,357.73,898682,EQIX
2016-05-26,358.38,363.22,356.8,363.09,756742,EQIX
2016-05-27,363.1,368.69,363.1,366.56,824720,EQIX
2016-05-31,368.76,368.89,361.54,362.0,1151528,EQIX
2016-06-01,360.97,366.02,360.2101,365.94,643253,EQIX
2016-06-02,364.94,367.82,362.94,367.53,587105,EQIX
2016-06-03,367.55,368.87,362.14,364.69,593102,EQIX
2016-06-06,365.0,370.24,364.87,369.29,1001821,EQIX
2016-06-07,369.2,374.39,369.05,370.95,568683,EQIX
2016-06-08,372.57,373.745,369.99,372.94,598763,EQIX
2016-06-09,371.73,373.88,371.51,373.21,396378,EQIX
2016-06-10,372.69,374.19,368.47,370.3,704115,EQIX
2016-06-13,370.01,376.73,369.01,369.32,703320,EQIX
2016-06-14,369.0,371.34,367.2,369.31,884710,EQIX
2016-06-15,370.8,373.51,368.4175,372.1,442813,EQIX
2016-06-16,369.25,378.26,369.25,377.46,830838,EQIX
2016-06-17,375.65,378.31,369.225,374.58,1338104,EQIX
2016-06-20,378.78,379.0,373.67,373.91,552142,EQIX
2016-06-21,374.66,380.26,374.66,379.51,553784,EQIX
2016-06-22,383.19,383.83,379.481,379.65,688430,EQIX
2016-06-23,381.72,387.45,375.88,385.43,898594,EQIX
2016-06-24,373.21,384.085,370.57,375.95,1408905,EQIX
2016-06-27,374.99,375.21,367.48,371.16,845661,EQIX
2016-06-28,373.31,377.58,372.07,377.03,579776,EQIX
2016-06-29,379.35,386.49,379.35,386.02,614699,EQIX
2016-06-30,387.02,387.93,383.15,387.73,525849,EQIX
2016-07-01,387.82,390.74,384.76,386.88,397399,EQIX
2016-07-05,386.0,388.38,383.71,386.14,469009,EQIX
2016-07-06,384.31,388.26,379.59,387.44,627233,EQIX
2016-07-07,387.34,387.83,381.8828,382.68,386179,EQIX
2016-07-08,384.65,390.5,384.21,389.45,400017,EQIX
2016-07-11,390.01,391.07,385.24,388.75,331503,EQIX
2016-07-12,389.73,390.39,383.47,387.2,446180,EQIX
2016-07-13,389.08,389.41,384.74,386.71,322009,EQIX
2016-07-14,388.29,390.0,381.38,383.81,392801,EQIX
2016-07-15,381.98,381.98,377.37,379.97,763186,EQIX
2016-07-18,380.95,381.51,378.14,380.4,337642,EQIX
2016-07-19,379.22,381.42,378.48,380.01,499883,EQIX
2016-07-20,380.8,381.91,378.94,379.45,393121,EQIX
2016-07-21,378.33,378.73,370.35,372.56,571948,EQIX
2016-07-22,373.5,378.98,372.87,376.86,597361,EQIX
2016-07-25,377.17,378.1,372.61,376.33,271226,EQIX
2016-07-26,377.2,379.22,370.005,377.44,284926,EQIX
2016-07-27,377.22,377.47,371.83,373.74,346429,EQIX
2016-07-28,374.0,380.79,373.27,380.17,435928,EQIX
2016-07-29,380.0,380.86,372.8,372.87,607446,EQIX
2016-08-01,373.93,379.2899,372.95,378.97,434312,EQIX
2016-08-02,379.22,380.0,371.413,373.46,541057,EQIX
2016-08-03,372.24,375.69,368.63,370.34,742581,EQIX
2016-08-04,372.86,374.18,366.011,371.4,893535,EQIX
2016-08-05,371.95,373.725,365.24,365.5,661899,EQIX
2016-08-08,364.9,365.47,361.22,364.3,713394,EQIX
2016-08-09,364.15,369.91,363.67,367.23,490761,EQIX
2016-08-10,367.51,370.2,365.63,367.83,320289,EQIX
2016-08-11,367.51,369.275,362.75,367.75,524178,EQIX
2016-08-12,366.62,370.95,365.72,369.04,342178,EQIX
2016-08-15,368.76,372.72,368.495,371.33,329135,EQIX
2016-08-16,370.33,371.47,366.72,367.08,398650,EQIX
2016-08-17,367.88,367.88,362.67,367.0,558722,EQIX
2016-08-18,366.59,369.65,363.73,363.97,488895,EQIX
2016-08-19,363.52,367.49,361.43,366.31,373479,EQIX
2016-08-22,367.21,368.61,364.02,366.97,376302,EQIX
2016-08-23,369.03,370.0,367.05,368.14,324118,EQIX
