date,open,high,low,close,volume,Name
2014-08-29,68.1214,68.6428,67.7342,68.2342,9839410,NFLX
2014-09-02,68.3571,68.3985,67.7985,68.0856,8834532,NFLX
2014-09-03,68.6456,69.6571,68.0756,68.1985,16227498,NFLX
2014-09-04,68.4442,68.8128,67.4471,67.5242,11962335,NFLX
2014-09-05,67.6042,68.1928,67.1528,67.9542,11953340,NFLX
2014-09-08,67.7714,68.6571,67.7428,68.4756,7675514,NFLX
2014-09-09,69.4714,69.898,68.0571,68.4299,19755036,NFLX
2014-09-10,68.5999,69.2499,68.148,69.1985,9110731,NFLX
2014-09-11,68.9385,69.1942,68.5242,68.7942,7869988,NFLX
2014-09-12,69.0928,69.2699,68.0171,68.0785,13432153,NFLX
2014-09-15,68.2199,68.2199,65.2642,65.3928,20616771,NFLX
2014-09-16,64.0571,65.4485,63.6571,65.2728,26844013,NFLX
2014-09-17,65.2728,65.5521,64.4699,64.9328,12135655,NFLX
2014-09-18,65.3528,65.9085,64.7599,65.5728,10631341,NFLX
2014-09-19,65.8571,65.9042,64.8814,65.3599,11962755,NFLX
2014-09-22,65.1814,65.2785,62.6971,63.2542,16176874,NFLX
2014-09-23,63.0328,64.0014,62.9285,63.4142,11474295,NFLX
2014-09-24,63.4942,64.5228,63.2199,64.3656,9556603,NFLX
2014-09-25,64.2714,64.6214,63.2028,63.3557,9853270,NFLX
2014-09-26,63.5714,64.3771,63.4128,64.1071,10404695,NFLX
2014-09-29,63.4385,64.3628,63.1457,64.2228,9517529,NFLX
2014-09-30,64.6142,65.3127,64.2571,64.4542,12478207,NFLX
2014-10-01,64.0985,64.2857,62.4699,62.6857,15421658,NFLX
2014-10-02,62.6999,64.3556,62.5542,64.2828,18453435,NFLX
2014-10-03,64.7414,65.7999,64.6442,65.6485,15292396,NFLX
2014-10-06,65.9999,66.7442,65.8571,66.2114,13711348,NFLX
2014-10-07,65.8714,66.6114,65.1428,65.1785,13760117,NFLX
2014-10-08,65.2356,66.7999,64.4834,66.6942,14344064,NFLX
2014-10-09,66.6614,66.8556,65.6514,65.9456,14933275,NFLX
2014-10-10,65.6856,66.4056,64.4914,64.5828,19122845,NFLX
2014-10-13,64.4642,64.6385,61.8571,62.6542,20231323,NFLX
2014-10-14,63.6442,64.5699,62.5899,64.1599,16759701,NFLX
2014-10-15,63.4957,64.4256,61.4542,64.0842,59927574,NFLX
2014-10-16,47.5328,52.3099,47.2857,51.6714,92304996,NFLX
2014-10-17,51.4014,51.4385,48.7857,51.0128,79185463,NFLX
2014-10-20,50.8571,52.7414,50.7931,51.3171,33538421,NFLX
2014-10-21,51.7514,52.3985,50.7771,52.2842,19392527,NFLX
2014-10-22,52.7128,54.5685,51.8857,53.5214,32175689,NFLX
2014-10-23,54.3599,55.1099,54.0357,54.7199,19926837,NFLX
2014-10-24,54.6542,55.2857,54.4014,55.0028,14662830,NFLX
2014-10-27,54.8428,54.9285,53.8142,54.1999,14951363,NFLX
2014-10-28,54.2499,55.2671,54.0499,55.1742,11750844,NFLX
2014-10-29,55.1742,55.2396,53.9671,54.0142,12560058,NFLX
2014-10-30,53.9299,54.6199,53.5142,54.1442,10593681,NFLX
2014-10-31,54.9142,56.2528,54.8571,56.1099,20486739,NFLX
2014-11-03,56.1757,56.5028,55.0157,55.4871,17608381,NFLX
2014-11-04,55.2742,55.3214,54.1099,54.6828,11389833,NFLX
2014-11-05,55.0871,55.4057,53.7702,54.3399,13645758,NFLX
2014-11-06,53.9999,55.0471,53.9071,54.7571,9991933,NFLX
2014-11-07,54.7771,55.0357,54.1857,54.8799,9303980,NFLX
2014-11-10,54.7142,55.6357,54.1428,55.3242,9711317,NFLX
2014-11-11,55.3242,56.2999,54.5442,54.6499,14849177,NFLX
2014-11-12,54.4471,55.1371,53.8634,54.8371,10958724,NFLX
2014-11-13,54.9228,55.0069,53.9321,54.2014,10490466,NFLX
2014-11-14,54.1971,55.3171,54.0807,55.1485,10988621,NFLX
2014-11-17,55.0542,55.6428,54.3928,54.4485,9225643,NFLX
2014-11-18,54.4285,54.9857,54.3614,54.4328,7927178,NFLX
2014-11-19,54.7442,55.2928,51.8085,51.8714,24515421,NFLX
2014-11-20,51.8699,53.3228,51.5714,52.5914,15425431,NFLX
2014-11-21,53.2114,53.3214,51.3571,51.4685,17877783,NFLX
2014-11-24,51.5085,51.9226,50.7714,50.9242,17863909,NFLX
2014-11-25,50.1457,50.3476,49.1428,49.8557,28100842,NFLX
2014-11-26,50.1542,50.5271,49.7454,50.1657,10065321,NFLX
2014-11-28,50.5128,50.5714,49.4271,49.5128,6702255,NFLX
2014-12-01,49.2857,49.5714,48.2343,48.83,11964673,NFLX
2014-12-02,48.7571,50.4771,48.6914,50.3299,14271698,NFLX
2014-12-03,50.2214,50.7314,49.1814,50.7314,13831902,NFLX
2014-12-04,50.4285,51.1357,49.9085,50.0857,11864713,NFLX
2014-12-05,50.1471,50.6428,49.7328,50.1314,9929871,NFLX
2014-12-08,49.8814,49.9828,48.29,48.4971,13628643,NFLX
2014-12-09,47.82,49.3371,47.0028,49.1114,17994368,NFLX
2014-12-10,49.0214,49.2471,47.6657,47.76,12674977,NFLX
2014-12-11,48.0128,48.7,47.6557,47.8042,11771424,NFLX
2014-12-12,47.4171,48.3228,46.98,47.7828,13574519,NFLX
2014-12-15,48.0557,48.4185,46.6185,46.72,12025545,NFLX
2014-12-16,46.4271,47.07,45.1428,45.2057,16981174,NFLX
2014-12-17,45.3757,47.8671,45.0772,47.6642,20193047,NFLX
2014-12-18,48.4,48.9285,47.2328,47.7742,15639365,NFLX
2014-12-19,47.9,48.72,47.6214,48.5885,15048061,NFLX
2014-12-22,48.5428,49.24,47.7485,48.0971,8007650,NFLX
2014-12-23,48.2871,48.4278,47.4728,48.0614,8307964,NFLX
2014-12-24,48.0728,49.07,47.9985,48.8714,5412407,NFLX
2014-12-26,48.8442,49.4842,48.5342,48.5785,8847447,NFLX
2014-12-29,47.97,49.1042,47.6528,48.8471,8608586,NFLX
2014-12-30,48.7142,49.14,48.5388,49.0328,7011221,NFLX
2014-12-31,49.0328,49.3914,48.7871,48.8014,8627773,NFLX
2015-01-02,49.1514,50.3314,48.7314,49.8485,13474825,NFLX
2015-01-05,49.2585,49.2585,47.1472,47.3114,18165021,NFLX
2015-01-06,47.3471,47.64,45.6614,46.5014,16037952,NFLX
2015-01-07,47.3471,47.4214,46.2714,46.7428,9850022,NFLX
2015-01-08,47.12,47.8357,46.4785,47.7792,9624209,NFLX
2015-01-09,47.6314,48.02,46.8985,47.0414,9577960,NFLX
2015-01-12,47.09,47.1985,45.2642,45.5471,12944610,NFLX
2015-01-13,46.0214,47.0482,45.9,46.2557,18729256,NFLX
2015-01-14,47.0714,47.37,45.68,46.32,19884599,NFLX
2015-01-15,46.5471,46.7857,45.8442,46.2514,11678688,NFLX
2015-01-16,46.8571,48.25,46.3814,48.1914,19696474,NFLX
2015-01-20,48.5714,49.9999,47.7142,49.8285,40551287,NFLX
2015-01-21,59.2342,59.2399,57.4099,58.4685,66902766,NFLX
2015-01-22,58.5714,61.3742,57.8285,61.2057,33319398,NFLX
2015-01-23,60.9885,62.7428,60.8814,62.4935,26784352,NFLX
2015-01-26,62.5714,63.8985,61.9571,63.7942,21269045,NFLX
2015-01-27,63.0871,65.3399,63.0499,64.8814,24612553,NFLX
2015-01-28,64.7414,64.8214,63.0814,63.2085,24532858,NFLX
2015-01-29,63.2042,63.9271,62.4999,63.3999,15127938,NFLX
2015-01-30,63.1328,63.9842,62.6557,63.1142,13215601,NFLX
2015-02-02,62.8428,63.4285,61.9557,63.0092,12990789,NFLX
2015-02-03,63.3199,65.4671,62.7299,65.2742,16439913,NFLX
2015-02-04,65.0414,65.1742,63.8892,64.1014,12450942,NFLX
2015-02-05,64.5414,65.1385,63.6657,64.1299,14248724,NFLX
2015-02-06,64.2499,64.4285,63.1757,63.4799,8898260,NFLX
2015-02-09,63.1985,63.7857,62.6371,63.2949,8179332,NFLX
2015-02-10,63.4599,65.1576,63.1014,64.8499,15418879,NFLX
2015-02-11,64.8299,66.1414,64.5571,64.9842,13953296,NFLX
2015-02-12,65.0585,65.6071,64.4514,65.2471,8471939,NFLX
2015-02-13,65.4285,66.6299,65.4228,66.5856,12968746,NFLX
2015-02-17,66.5156,67.3714,65.9442,67.1371,11170404,NFLX
2015-02-18,67.0228,68.0699,66.6456,67.8656,10316831,NFLX
2015-02-19,67.8571,68.7142,67.5742,67.7999,10438554,NFLX
2015-02-20,67.9499,68.3744,67.6371,68.3142,9421846,NFLX
2015-02-23,68.2999,68.3142,67.1428,67.4056,9031701,NFLX
2015-02-24,67.3728,68.0835,67.3556,67.8399,6075202,NFLX
2015-02-25,67.8071,68.7942,67.8071,68.3328,6859867,NFLX
2015-02-26,68.6256,69.4998,68.4299,69.0042,10852884,NFLX
2015-02-27,69.0814,69.4285,67.8185,67.8442,11516694,NFLX
2015-03-02,67.7142,68.6071,67.2342,68.6071,10186925,NFLX
2015-03-03,68.3442,68.4564,67.5071,67.8156,7426608,NFLX
2015-03-04,67.5299,67.9256,66.1828,67.1099,17453779,NFLX
2015-03-05,67.4285,67.4641,66.4199,66.8071,11248986,NFLX
2015-03-06,66.6428,66.9258,64.8442,64.8742,12888540,NFLX
2015-03-09,64.9899,65.0928,62.8285,63.6614,18970931,NFLX
2015-03-10,63.0157,63.3514,61.9828,62.1514,17947034,NFLX
2015-03-11,62.2399,63.9405,62.2399,62.8842,16363417,NFLX
2015-03-12,63.3471,64.5828,63.3399,64.0457,14654647,NFLX
2015-03-13,63.9071,64.0571,62.3671,62.6285,10160997,NFLX
2015-03-16,61.5471,61.5471,59.6199,60.2814,26796119,NFLX
2015-03-17,59.7128,60.6942,59.3842,59.7885,18428130,NFLX
2015-03-18,59.7385,60.6499,59.2999,60.4457,14634935,NFLX
2015-03-19,60.4599,61.2119,60.2557,60.7442,11449823,NFLX
2015-03-20,61.3371,61.7857,60.8957,61.1849,13641838,NFLX
2015-03-23,60.8899,61.1557,60.3301,60.7142,7664104,NFLX
2015-03-24,61.1357,63.0985,61.1188,62.6114,16888746,NFLX
2015-03-25,62.6842,62.6914,60.2442,60.2499,21652386,NFLX
2015-03-26,59.6285,60.4471,59.3899,59.7514,16038785,NFLX
2015-03-27,59.3299,59.8471,58.5728,59.2528,15851934,NFLX
2015-03-30,59.7157,60.5642,59.3642,60.3671,13272378,NFLX
2015-03-31,60.1099,60.4199,59.4557,59.5271,14248605,NFLX
2015-04-01,59.6428,59.7857,58.7028,59.0171,14639744,NFLX
2015-04-02,59.0714,59.6071,58.8614,59.1542,9864211,NFLX
2015-04-06,58.7685,60.4471,58.4642,60.3299,10730328,NFLX
2015-04-07,60.4971,60.8485,60.0428,60.4942,9977716,NFLX
2015-04-08,61.2014,63.1071,61.1845,63.0499,22327697,NFLX
2015-04-09,62.9999,63.1357,62.1142,62.7857,13455540,NFLX
2015-04-10,64.3971,64.9956,63.9471,64.9385,22367093,NFLX
2015-04-13,67.2399,69.2856,67.0571,67.8114,44436945,NFLX
2015-04-14,68.8571,69.1428,67.4214,68.3871,28642138,NFLX
2015-04-15,68.7042,68.7042,67.3639,67.9228,42528619,NFLX
2015-04-16,75.9999,81.2499,75.7142,80.2928,104500746,NFLX
2015-04-17,79.7785,82.1428,79.7142,81.6499,58306367,NFLX
2015-04-20,81.7856,82.3042,80.3813,81.0556,30766400,NFLX
2015-04-21,81.2342,81.4842,79.7999,80.0628,15925574,NFLX
2015-04-22,80.2113,80.7128,79.5442,79.6685,12089511,NFLX
2015-04-23,79.6556,80.3428,78.9556,79.8656,12687283,NFLX
2015-04-24,80.1728,80.8085,79.5071,79.7706,11045237,NFLX
2015-04-27,80.2928,81.7856,80.2299,80.8685,15247001,NFLX
2015-04-28,80.5899,81.2785,79.9442,80.4371,8826475,NFLX
2015-04-29,80.0699,81.0556,79.6442,80.4071,9540468,NFLX
2015-04-30,80.2371,80.8356,79.1242,79.4999,10565254,NFLX
2015-05-01,79.8556,79.9671,78.8942,79.5756,8906086,NFLX
2015-05-04,79.5713,79.7142,78.8999,79.2713,7967085,NFLX
2015-05-05,81.2385,82.4428,80.7571,80.7928,27116285,NFLX
2015-05-06,81.0285,81.2142,79.5213,80.0771,11504507,NFLX
2015-05-07,80.1142,80.7942,79.4571,80.7485,10220595,NFLX
2015-05-08,81.0413,82.1528,80.9642,82.0856,13828248,NFLX
2015-05-11,82.3242,84.8571,82.1856,84.2778,23882383,NFLX
2015-05-12,83.8085,83.8085,82.9928,83.3771,11906972,NFLX
2015-05-13,83.4042,84.1971,82.6913,82.8728,11155725,NFLX
2015-05-14,83.2856,83.9242,82.3299,83.8356,8898659,NFLX
2015-05-15,86.3642,88.3483,85.7556,87.6071,37053009,NFLX
2015-05-18,87.5442,88.5341,87.0242,88.2671,14811944,NFLX
2015-05-19,88.8885,89.7856,87.8099,88.0685,19101306,NFLX
2015-05-20,88.2142,89.1085,87.3628,88.7899,12757129,NFLX
2015-05-21,89.0813,89.5713,88.1813,89.0028,12767020,NFLX
2015-05-22,89.1785,89.4071,88.6928,88.8385,7466039,NFLX
2015-05-26,88.8742,89.0612,87.7862,87.9928,9645720,NFLX
2015-05-27,88.1428,89.9071,87.9285,89.8571,10506412,NFLX
2015-05-28,89.7142,89.8556,88.9299,89.5071,7821541,NFLX
2015-05-29,89.4728,90.2056,88.9556,89.1513,12712014,NFLX
2015-06-01,88.8371,89.1216,87.9442,89.0028,9925832,NFLX
2015-06-02,88.7113,89.6785,88.4056,89.1299,7528927,NFLX
2015-06-03,89.2428,89.7328,88.6442,88.8085,6237994,NFLX
2015-06-04,88.3785,89.4285,88.0428,89.3485,10074379,NFLX
2015-06-05,89.2142,90.5399,89.1256,90.4599,11624347,NFLX
2015-06-08,90.7142,90.8156,88.9956,89.6042,11148914,NFLX
2015-06-09,89.3342,92.7142,89.3342,92.4499,22025080,NFLX
2015-06-10,93.3956,98.9699,93.2256,95.8713,57121379,NFLX
2015-06-11,96.8899,96.9185,94.087,95.0942,26623387,NFLX
2015-06-12,94.9156,95.3428,94.1242,94.4185,10278821,NFLX
2015-06-15,92.8571,93.5913,91.6585,93.4313,19053951,NFLX
2015-06-16,94.2428,95.607,93.6913,95.2728,16043020,NFLX
2015-06-17,95.1328,95.1328,93.9573,94.2713,9905119,NFLX
2015-06-18,94.6513,95.3413,94.3685,94.7428,8963122,NFLX
2015-06-19,96.2428,96.4178,93.8213,93.8713,19814802,NFLX
2015-06-22,95.0428,96.6928,94.1885,96.4142,16732905,NFLX
2015-06-23,96.3356,97.3899,95.7499,97.3128,15626436,NFLX
2015-06-24,100.0142,100.8913,96.397,96.9442,77138796,NFLX
2015-06-25,95.4813,95.9999,93.4585,94.8913,41623204,NFLX
2015-06-26,95.2999,95.3142,93.0885,93.0885,30314697,NFLX
2015-06-29,91.5056,92.9128,91.1171,92.2313,24575887,NFLX
2015-06-30,93.357,94.3556,92.7856,93.8485,16880458,NFLX
2015-07-01,94.8056,95.2385,93.2185,93.6356,14699419,NFLX
2015-07-02,93.9985,94.1985,93.2142,94.0442,11053231,NFLX
2015-07-06,93.4728,94.9285,93.3399,94.5713,11808384,NFLX
2015-07-07,95.0128,95.427,92.6228,94.0913,21573272,NFLX
2015-07-08,93.4713,93.9956,92.2842,93.507,12990691,NFLX
2015-07-09,94.8999,95.8456,94.2856,95.727,16731316,NFLX
2015-07-10,97.5228,98.5027,96.8999,97.2285,21636594,NFLX
2015-07-13,98.0985,102.3085,98.0787,101.087,33205011,NFLX
2015-07-14,101.2713,101.6356,99.6528,100.3713,19736437,NFLX
2015-07-15,99.97,100.75,97.05,98.13,30898594,NFLX
2015-07-16,111.02,116.49,107.68,115.81,63460992,NFLX
2015-07-17,117.34,117.88,114.24,114.77,25136948,NFLX
2015-07-20,114.7,114.7,110.14,110.55,22676913,NFLX
2015-07-21,110.21,113.71,109.32,112.51,14085422,NFLX
2015-07-22,112.14,113.88,110.5608,111.5,10500548,NFLX
2015-07-23,110.91,112.18,109.84,110.1,8306774,NFLX
2015-07-24,111.55,111.68,108.9,109.34,8125065,NFLX
2015-07-27,107.79,109.86,106.25,106.43,11302624,NFLX
2015-07-28,107.29,107.94,103.88,106.9,11155945,NFLX
2015-07-29,106.83,107.75,105.4,107.08,6695640,NFLX
2015-07-30,106.4,111.9,105.4,111.56,14229196,NFLX
2015-07-31,111.95,115.0,111.15,114.31,16349071,NFLX
2015-08-03,114.6,114.6,111.78,112.56,10144817,NFLX
2015-08-04,113.15,122.79,113.0,121.15,29653323,NFLX
2015-08-05,125.62,129.29,122.705,123.71,26946486,NFLX
2015-08-06,126.29,128.85,122.04,126.45,24716746,NFLX
2015-08-07,126.42,126.6,121.3,123.52,17360669,NFLX
2015-08-10,126.09,126.5,121.51,123.03,13424574,NFLX
2015-08-11,120.01,123.76,120.0,122.74,11596811,NFLX
2015-08-12,121.47,122.45,118.66,120.51,13881612,NFLX
2015-08-13,120.99,125.73,119.34,123.73,15284397,NFLX
2015-08-14,124.96,125.0,123.0,123.39,8667683,NFLX
2015-08-17,123.14,125.7,122.59,125.36,9233848,NFLX
2015-08-18,125.26,126.749,123.55,124.05,9381994,NFLX
2015-08-19,123.5,123.7,121.5,122.06,10115271,NFLX
2015-08-20,119.8,121.45,111.34,112.49,28045318,NFLX
2015-08-21,106.2,110.0,102.751,103.96,33228296,NFLX
2015-08-24,88.75,109.63,85.5,96.88,59951948,NFLX
2015-08-25,107.75,107.88,101.5,101.52,37620719,NFLX
2015-08-26,107.15,110.28,102.02,110.13,36164638,NFLX
2015-08-27,114.94,118.25,113.02,117.66,37056071,NFLX
2015-08-28,116.46,119.35,115.88,117.63,20240237,NFLX
2015-08-31,115.24,117.0,113.76,115.03,17005581,NFLX
2015-09-01,109.36,111.24,103.82,105.79,35977081,NFLX
2015-09-02,109.31,109.5,100.3,105.44,39843254,NFLX
2015-09-03,102.69,104.17,100.11,101.06,29546652,NFLX
2015-09-04,98.05,99.928,97.34,98.79,24211978,NFLX
2015-09-08,102.08,102.5,93.55,94.95,43479650,NFLX
2015-09-09,96.51,102.79,95.52,99.18,35524441,NFLX
2015-09-10,99.42,100.85,96.78,99.48,21031866,NFLX
2015-09-11,98.57,100.85,97.23,97.51,17373920,NFLX
2015-09-14,96.84,97.91,94.33,95.69,15545991,NFLX
2015-09-15,95.22,99.65,93.61,99.16,22591084,NFLX
2015-09-16,99.7,104.48,99.33,104.08,28058216,NFLX
2015-09-17,103.67,107.5,101.83,104.21,25817651,NFLX
2015-09-18,102.0,104.36,100.71,102.62,21715034,NFLX
2015-09-21,103.3,103.77,99.5568,100.3,17900624,NFLX
2015-09-22,98.29,99.9,97.0,98.47,16717919,NFLX
2015-09-23,98.6,99.74,97.66,98.07,10264540,NFLX
2015-09-24,97.11,104.0,96.78,103.76,21274471,NFLX
2015-09-25,105.3,105.4487,101.57,102.24,19066632,NFLX
2015-09-28,101.57,103.3275,97.8414,99.47,17026639,NFLX
2015-09-29,99.63,100.63,96.85,98.35,17405941,NFLX
2015-09-30,99.91,103.46,99.05,103.26,17027579,NFLX
2015-10-01,102.91,106.11,101.12,105.98,17426948,NFLX
2015-10-02,103.01,106.87,101.45,106.11,21526717,NFLX
2015-10-05,107.48,112.28,105.76,111.25,21157937,NFLX
2015-10-06,110.33,112.25,105.64,108.33,20836303,NFLX
2015-10-07,108.84,109.78,106.75,108.1,12329535,NFLX
2015-10-08,107.94,115.05,102.6,114.93,42831944,NFLX
2015-10-09,114.11,115.83,112.44,113.33,22455205,NFLX
2015-10-12,114.45,115.42,112.36,113.45,12624497,NFLX
2015-10-13,112.85,113.72,108.78,109.73,17512118,NFLX
2015-10-14,111.5,111.63,108.05,110.23,33231481,NFLX
2015-10-15,103.77,104.88,99.1,101.09,48484328,NFLX
2015-10-16,100.21,101.65,98.41,98.99,21340511,NFLX
2015-10-19,98.07,103.62,96.26,101.69,29964714,NFLX
2015-10-20,101.06,102.11,97.58,98.99,17345614,NFLX
2015-10-21,99.67,100.34,97.01,97.96,13759583,NFLX
2015-10-22,98.07,99.93,96.86,97.32,12786768,NFLX
2015-10-23,97.61,101.56,97.27,100.04,18019886,NFLX
2015-10-26,100.05,103.31,99.38,103.04,12234824,NFLX
2015-10-27,102.58,104.72,101.23,103.07,12066402,NFLX
2015-10-28,102.9,106.21,102.06,105.8,13093962,NFLX
2015-10-29,105.0,106.91,104.75,105.12,9841406,NFLX
2015-10-30,105.12,110.1,104.9,108.38,15571468,NFLX
2015-11-02,109.2,109.37,106.3,107.64,11784573,NFLX
2015-11-03,107.36,111.05,107.24,109.74,12484136,NFLX
2015-11-04,110.36,114.28,109.39,114.05,17505023,NFLX
2015-11-05,113.75,115.68,111.72,113.5,13814939,NFLX
2015-11-06,113.39,114.8,112.05,114.06,10936608,NFLX
2015-11-09,113.36,114.0,108.64,109.86,16154632,NFLX
2015-11-10,108.86,112.84,108.01,112.7,11166372,NFLX
2015-11-11,113.08,114.61,111.41,112.86,11039154,NFLX
2015-11-12,112.52,115.25,108.2,108.92,17568163,NFLX
2015-11-13,108.34,109.07,103.27,103.65,18819418,NFLX
2015-11-16,102.97,111.65,101.86,111.35,19866161,NFLX
2015-11-17,112.11,118.79,111.7,117.1,33016302,NFLX
2015-11-18,117.94,121.0,116.1,120.63,23353565,NFLX
2015-11-19,120.25,123.13,119.61,120.22,19253236,NFLX
2015-11-20,120.85,124.07,119.21,123.84,17977001,NFLX
2015-11-23,124.3,126.2,121.66,125.03,15726984,NFLX
2015-11-24,123.67,124.66,120.03,123.31,18335255,NFLX
2015-11-25,124.23,125.2,122.36,124.16,10980677,NFLX
2015-11-27,123.85,126.39,123.59,125.44,6645484,NFLX
2015-11-30,126.03,126.6,122.89,123.33,13894031,NFLX
2015-12-01,124.47,125.57,122.42,125.37,12550755,NFLX
2015-12-02,125.53,131.35,124.93,128.93,24105712,NFLX
2015-12-03,129.62,132.2,126.39,126.81,26647260,NFLX
2015-12-04,127.0,130.99,125.75,130.93,20250411,NFLX
2015-12-07,131.19,133.27,122.75,125.36,23351610,NFLX
2015-12-08,121.51,128.24,121.1,126.98,18591147,NFLX
2015-12-09,127.7,128.78,122.33,124.2,17788797,NFLX
2015-12-10,124.5,125.21,121.62,122.91,13474119,NFLX
2015-12-11,121.45,123.0,118.6,118.91,16105315,NFLX
2015-12-14,119.77,120.9,114.66,120.67,18735608,NFLX
2015-12-15,121.93,123.3,118.54,118.6,11759993,NFLX
2015-12-16,119.8,123.0,118.09,122.64,13180982,NFLX
2015-12-17,123.97,126.35,122.42,122.51,17284872,NFLX
2015-12-18,120.85,122.19,117.92,118.02,17948060,NFLX
2015-12-21,119.51,119.59,115.66,116.63,11669993,NFLX
2015-12-22,117.3,117.43,114.86,116.24,9689044,NFLX
2015-12-23,116.91,118.56,115.78,118.16,9324333,NFLX
2015-12-24,118.22,118.8,117.3,117.33,3541403,NFLX
2015-12-28,117.26,117.35,113.85,117.11,8424276,NFLX
2015-12-29,118.19,119.6,116.92,119.12,8159211,NFLX
2015-12-30,118.95,119.02,116.43,116.71,8149686,NFLX
2015-12-31,116.21,117.46,114.28,114.38,9273008,NFLX
2016-01-04,109.0,110.0,105.21,109.96,20794848,NFLX
2016-01-05,110.45,110.58,105.85,107.66,17664562,NFLX
2016-01-06,105.29,117.91,104.96,117.68,33045656,NFLX
2016-01-07,116.36,122.18,112.29,114.56,33636661,NFLX
2016-01-08,116.33,117.72,111.1,111.39,18067140,NFLX
2016-01-11,112.13,116.79,111.2,114.97,21920390,NFLX
2016-01-12,116.11,117.78,115.08,116.58,15133522,NFLX
2016-01-13,114.43,114.48,104.53,106.56,24921587,NFLX
2016-01-14,105.65,109.25,101.21,107.06,23664784,NFLX
2016-01-15,102.43,105.5,101.72,104.04,19775141,NFLX
2016-01-19,106.57,110.14,105.55,107.89,35722752,NFLX
2016-01-20,108.91,109.99,97.0501,107.74,53009419,NFLX
2016-01-21,108.32,108.51,102.1,102.35,31027503,NFLX
2016-01-22,104.7225,104.99,99.22,100.72,26821771,NFLX
2016-01-25,99.78,102.68,99.0,99.12,20321102,NFLX
2016-01-26,99.74,100.55,94.85,97.83,22083897,NFLX
2016-01-27,96.61,97.8495,90.59,91.15,25556187,NFLX
2016-01-28,93.84,95.25,90.11,94.41,24562311,NFLX
2016-01-29,92.0,94.39,90.63,91.84,20463895,NFLX
2016-02-01,91.79,97.18,91.3,94.09,19684477,NFLX
2016-02-02,95.54,96.65,90.73,91.49,21906495,NFLX
2016-02-03,92.41,92.69,86.14,90.74,27466034,NFLX
2016-02-04,89.5,91.25,86.54,89.71,19108600,NFLX
2016-02-05,88.23,88.95,81.86,82.79,25929257,NFLX
2016-02-08,80.57,84.7,79.95,83.32,25035634,NFLX
2016-02-09,81.75,88.4,81.55,86.13,25892874,NFLX
2016-02-10,89.0,92.21,87.42,88.45,23146517,NFLX
2016-02-11,87.42,88.39,82.911,86.35,21820321,NFLX
2016-02-12,86.64,89.72,85.26,87.4,19067683,NFLX
2016-02-16,89.0,90.14,87.54,89.05,16356604,NFLX
2016-02-17,90.13,94.77,89.64,94.76,18323834,NFLX
2016-02-18,94.8,94.9,90.31,90.49,17695324,NFLX
2016-02-19,89.98,91.4,88.03,89.23,14259205,NFLX
2016-02-22,90.75,93.11,88.3,91.93,16321822,NFLX
2016-02-23,91.4,92.49,89.05,89.12,12744428,NFLX
2016-02-24,88.5,91.76,86.7,91.61,15972819,NFLX
2016-02-25,91.08,94.81,90.21,94.53,17898777,NFLX
2016-02-26,95.3,97.48,94.25,94.79,16975151,NFLX
2016-02-29,94.81,97.2,93.34,93.41,13663080,NFLX
2016-03-01,94.58,99.16,93.61,98.3,17048790,NFLX
2016-03-02,98.01,99.48,95.9,97.61,19102849,NFLX
2016-03-03,97.83,98.35,95.39,97.93,15320921,NFLX
2016-03-04,98.76,102.22,98.32,101.58,23414622,NFLX
2016-03-07,101.0,101.79,95.25,95.49,23906672,NFLX
2016-03-08,95.0,98.28,94.5,96.23,14796968,NFLX
2016-03-09,96.82,98.37,95.0,98.0,12298660,NFLX
2016-03-10,98.18,99.74,95.45,97.36,17002063,NFLX
2016-03-11,99.51,99.6,96.05,97.66,15114299,NFLX
2016-03-14,97.2,99.42,97.17,98.13,11251874,NFLX
2016-03-15,97.87,98.51,96.43,97.86,9691768,NFLX
2016-03-16,97.53,99.73,97.5,99.35,12630530,NFLX
2016-03-17,99.05,101.39,99.0,99.72,13824964,NFLX
2016-03-18,100.5,102.41,100.01,101.12,15453454,NFLX
2016-03-21,101.15,102.1,99.5,101.06,9578466,NFLX
2016-03-22,100.48,101.52,99.2,99.84,9069905,NFLX
2016-03-23,99.75,100.39,98.81,99.59,8313480,NFLX
2016-03-24,98.64,98.85,97.07,98.36,10671139,NFLX
2016-03-28,98.34,101.44,97.82,101.21,12432217,NFLX
2016-03-29,101.08,104.33,101.0,104.13,16008868,NFLX
2016-03-30,104.65,104.91,101.4805,102.19,14704994,NFLX
2016-03-31,102.43,103.53,101.05,102.23,9747539,NFLX
2016-04-01,102.93,105.79,102.47,105.7,14182359,NFLX
2016-04-04,105.9,105.92,103.2,104.35,10940426,NFLX
2016-04-05,103.47,105.75,103.25,104.94,10060916,NFLX
2016-04-06,105.3,106.44,104.25,104.83,9605800,NFLX
2016-04-07,104.31,106.435,103.6,104.45,10774911,NFLX
2016-04-08,105.12,105.326,102.82,103.81,7857592,NFLX
2016-04-11,104.04,104.98,102.62,102.68,7451315,NFLX
2016-04-12,103.15,107.22,102.21,106.98,12436982,NFLX
2016-04-13,108.0,111.28,107.88,109.65,16701709,NFLX
2016-04-14,110.01,111.64,109.15,110.42,9553688,NFLX
2016-04-15,110.64,111.85,109.7803,111.51,11746065,NFLX
